"year","BB","HBP","SO","X1B","X2B","X3B","HR","Outs","total_pas","ba","obp","slg","ops","woba","pitcher"
2021,1,0,0,2,1,0,0,3,7,0.5,0.571,0.667,1.238,0.527,641645
2021,41,5,123,58,24,4,19,351,502,0.23,0.301,0.425,0.726,0.313,621076
2021,6,2,10,10,3,0,3,36,60,0.308,0.4,0.538,0.938,0.402,669424
2021,6,2,11,13,2,0,2,39,64,0.304,0.391,0.446,0.837,0.368,640464
2021,2,0,2,0,0,0,1,9,12,0.1,0.25,0.4,0.65,0.283,665621
2021,3,0,1,4,0,0,0,2,9,0.667,0.778,0.667,1.445,0.621,605155
2021,3,0,2,5,2,0,1,23,34,0.258,0.324,0.419,0.743,0.322,607374
2021,8,2,8,8,2,0,0,29,49,0.256,0.408,0.308,0.716,0.337,669459
2021,1,0,3,2,2,0,1,12,18,0.294,0.333,0.588,0.921,0.386,623354
2021,2,0,3,2,0,0,3,6,13,0.455,0.538,1.273,1.811,0.705,666619
2021,0,0,0,0,1,0,0,3,4,0.25,0.25,0.5,0.75,0.31,621002
2021,1,2,3,1,0,0,0,13,17,0.071,0.235,0.071,0.306,0.177,656970
2021,8,0,5,3,1,0,1,21,34,0.192,0.382,0.346,0.728,0.336,573062
2021,0,0,0,0,2,0,1,4,7,0.429,0.429,1.143,1.572,0.642,621532
2021,2,1,0,1,0,0,0,0,4,1,1,1,2,0.746,605501
2021,14,4,30,24,6,0,6,85,139,0.298,0.388,0.496,0.884,0.382,675912
2021,0,0,0,4,0,0,0,0,4,1,1,1,2,0.879,680692
2021,4,1,7,2,4,1,1,25,38,0.242,0.342,0.515,0.857,0.363,665620
2021,12,1,20,22,6,2,4,74,121,0.315,0.388,0.519,0.907,0.388,667498
2021,0,0,0,1,0,0,0,3,4,0.25,0.25,0.25,0.5,0.22,658069
2021,3,0,3,1,0,0,2,7,13,0.3,0.462,0.9,1.362,0.536,664852
2021,5,1,5,2,0,0,2,11,21,0.267,0.476,0.667,1.143,0.474,643327
2021,4,1,9,3,0,0,1,12,21,0.25,0.429,0.438,0.867,0.387,622256
2021,1,0,1,0,0,0,0,2,3,0,0.333,0,0.333,0.231,519203
2021,8,2,6,3,1,0,1,31,46,0.139,0.326,0.25,0.576,0.28,664157
2021,0,0,0,1,0,0,0,3,4,0.25,0.25,0.25,0.5,0.22,452678
2021,0,0,0,0,0,0,0,1,1,0,0,0,0,0,622110
2021,37,2,142,83,23,0,14,359,518,0.251,0.307,0.386,0.693,0.302,663556
2021,4,0,5,9,2,0,4,26,45,0.366,0.422,0.707,1.129,0.471,571666
2021,11,0,25,13,3,0,3,61,91,0.238,0.33,0.388,0.718,0.316,670955
2021,7,1,11,13,4,1,1,37,64,0.339,0.422,0.5,0.922,0.399,670090
2021,0,0,0,1,0,0,0,3,4,0.25,0.25,0.25,0.5,0.22,621500
2021,3,1,5,10,5,0,3,29,51,0.383,0.431,0.681,1.112,0.467,676424
2021,2,1,0,4,3,0,1,15,26,0.348,0.423,0.609,1.032,0.437,519455
2021,1,1,2,3,1,0,1,5,12,0.5,0.583,0.9,1.483,0.608,592464
2021,59,7,114,73,23,3,22,369,556,0.247,0.336,0.441,0.777,0.337,663460
2021,7,2,11,7,5,0,0,25,46,0.324,0.457,0.459,0.916,0.405,624586
2021,4,1,2,2,2,0,1,7,17,0.417,0.588,0.833,1.421,0.573,624418
2021,2,2,3,9,1,0,0,19,33,0.345,0.424,0.379,0.803,0.363,657141
2021,1,0,2,5,1,0,1,12,20,0.368,0.4,0.579,0.979,0.417,667465
2021,2,0,0,1,0,0,0,0,3,1,1,1,2,0.754,641576
2021,4,0,2,5,2,0,0,5,16,0.583,0.688,0.75,1.438,0.603,570240
2021,2,0,6,6,1,1,3,17,30,0.393,0.433,0.821,1.254,0.516,605218
2021,3,1,7,3,1,0,0,25,33,0.138,0.242,0.172,0.414,0.202,488984
2021,5,0,3,4,1,0,0,13,23,0.278,0.435,0.333,0.768,0.357,676755
2021,0,0,0,0,0,0,0,5,5,0,0,0,0,0,642162
2021,11,0,20,10,1,1,2,45,70,0.237,0.357,0.39,0.747,0.332,663878
2021,1,0,7,3,2,0,1,23,30,0.207,0.233,0.379,0.612,0.261,595918
2021,0,0,0,1,2,0,0,3,6,0.5,0.5,0.833,1.333,0.56,573131
2021,28,3,66,36,19,2,6,221,315,0.222,0.298,0.366,0.664,0.292,605507
2021,16,4,20,31,11,0,4,109,175,0.297,0.377,0.445,0.822,0.359,656212
2021,10,0,8,5,5,1,5,32,58,0.333,0.448,0.792,1.24,0.502,663366
2021,18,0,29,17,5,0,5,83,128,0.245,0.352,0.427,0.779,0.341,621057
2021,8,1,12,8,5,1,5,44,72,0.302,0.389,0.651,1.04,0.432,658305
2021,6,1,23,12,1,0,3,61,84,0.208,0.274,0.338,0.612,0.27,663992
2021,5,0,9,10,5,1,2,31,54,0.367,0.426,0.633,1.059,0.445,596049
2021,3,4,13,12,1,0,2,55,77,0.214,0.286,0.314,0.6,0.27,594311
2021,0,1,5,4,1,0,2,21,29,0.25,0.276,0.5,0.776,0.327,643493
2021,12,3,29,15,5,0,3,109,147,0.174,0.259,0.28,0.539,0.244,598287
2021,5,1,20,16,3,1,4,79,109,0.233,0.275,0.398,0.673,0.29,541640
2021,5,2,8,7,0,0,1,29,44,0.216,0.341,0.297,0.638,0.297,594580
2021,4,0,8,3,2,0,3,21,33,0.276,0.364,0.655,1.019,0.422,628345
2021,0,2,0,4,0,1,1,6,14,0.5,0.571,0.917,1.488,0.61,642336
2021,1,1,4,2,0,0,1,8,13,0.273,0.385,0.545,0.93,0.398,573127
2021,11,3,9,5,5,0,0,26,50,0.278,0.48,0.417,0.897,0.408,664129
2021,7,1,4,2,6,2,3,34,55,0.277,0.382,0.681,1.063,0.435,650347
2021,16,0,32,11,7,0,7,91,132,0.216,0.311,0.457,0.768,0.329,547001
2021,11,2,19,25,6,1,4,74,123,0.327,0.398,0.509,0.907,0.391,641312
2021,9,2,11,13,3,0,4,43,74,0.317,0.419,0.556,0.975,0.417,571676
2021,4,2,30,19,3,0,8,64,100,0.319,0.36,0.606,0.966,0.407,571948
2021,13,0,15,17,6,0,2,57,95,0.305,0.4,0.451,0.851,0.373,658551
2021,0,1,0,2,0,0,0,3,6,0.4,0.5,0.4,0.9,0.413,572761
2021,5,0,10,5,3,0,1,32,46,0.22,0.304,0.366,0.67,0.295,665733
2021,2,0,5,0,1,0,1,15,19,0.118,0.211,0.353,0.564,0.244,621056
2021,0,0,1,2,1,0,1,6,10,0.4,0.4,0.8,1.2,0.501,621078
2021,19,1,97,53,16,3,20,268,380,0.256,0.295,0.483,0.778,0.329,641927
2021,8,0,18,9,2,1,3,60,83,0.2,0.277,0.373,0.65,0.283,656353
2021,1,0,3,4,1,0,1,13,20,0.316,0.35,0.526,0.876,0.373,663959
2021,3,0,1,5,3,0,1,6,18,0.6,0.667,1,1.667,0.678,594694
2021,24,3,47,33,14,0,13,151,238,0.284,0.366,0.536,0.902,0.383,650496
2021,12,3,35,10,2,0,6,81,114,0.182,0.289,0.384,0.673,0.296,670990
2021,11,2,31,29,8,0,6,130,186,0.249,0.301,0.399,0.7,0.304,571945
2021,5,0,11,9,3,0,3,34,54,0.306,0.37,0.551,0.921,0.391,431148
2021,15,2,22,12,8,0,4,98,139,0.197,0.295,0.361,0.656,0.29,623485
2021,10,1,36,29,18,1,8,111,178,0.335,0.376,0.599,0.975,0.411,664074
2021,8,2,12,11,3,0,5,41,70,0.317,0.414,0.617,1.031,0.434,641541
2021,19,2,37,18,6,0,2,107,154,0.195,0.305,0.286,0.591,0.272,666205
2021,14,4,24,15,3,1,6,70,113,0.263,0.381,0.505,0.886,0.381,572888
2021,4,0,9,5,1,0,3,31,44,0.225,0.295,0.475,0.77,0.328,642758
2021,17,1,39,20,15,3,11,127,194,0.278,0.345,0.585,0.93,0.389,608328
2021,4,1,2,3,2,0,3,26,39,0.235,0.333,0.559,0.892,0.375,670766
2021,6,1,8,5,4,0,2,27,45,0.289,0.4,0.553,0.953,0.406,641672
2021,12,2,32,25,8,0,6,99,152,0.283,0.349,0.471,0.82,0.353,607455
2021,21,7,56,21,4,2,7,128,190,0.21,0.326,0.389,0.715,0.317,663574
2021,11,0,30,17,8,0,2,79,117,0.255,0.325,0.387,0.712,0.312,502327
2021,0,0,1,0,0,0,0,1,1,0,0,0,0,0,502273
2021,0,0,0,0,0,0,0,1,1,0,0,0,0,0,608686
2021,8,2,28,21,7,2,2,69,111,0.317,0.378,0.485,0.863,0.372,657248
2021,5,0,15,9,3,0,2,44,63,0.241,0.302,0.397,0.699,0.303,656818
2021,11,2,11,11,5,0,1,51,81,0.25,0.37,0.368,0.738,0.333,605541
2021,6,1,5,6,5,0,2,30,50,0.302,0.4,0.558,0.958,0.407,657508
2021,3,0,13,11,2,0,0,39,55,0.25,0.291,0.288,0.579,0.259,665645
2021,8,0,21,21,7,1,3,103,143,0.237,0.28,0.37,0.65,0.282,519008
2021,7,1,35,17,6,0,2,102,135,0.197,0.244,0.291,0.535,0.237,472610
2021,3,0,3,3,2,0,0,8,16,0.385,0.5,0.538,1.038,0.45,661527
2021,5,1,9,4,1,0,1,35,47,0.146,0.255,0.244,0.499,0.233,543883
2021,3,0,5,5,1,0,0,19,28,0.24,0.321,0.28,0.601,0.275,660906
2021,2,0,10,4,0,0,0,19,25,0.174,0.24,0.174,0.414,0.196,671790
2021,1,0,2,3,1,0,3,18,26,0.28,0.308,0.68,0.988,0.407,506702
2021,16,2,23,9,4,2,3,78,114,0.188,0.316,0.365,0.681,0.303,605441
2021,1,0,1,1,0,0,0,5,7,0.167,0.286,0.167,0.453,0.224,667373
2021,7,0,13,11,4,0,1,36,59,0.308,0.39,0.442,0.832,0.364,650911
2021,6,3,6,3,4,0,1,29,46,0.216,0.37,0.405,0.775,0.346,671345
2021,3,0,1,3,0,0,0,6,12,0.333,0.5,0.333,0.833,0.393,592165
2021,0,0,1,1,1,0,1,3,6,0.5,0.5,1.167,1.667,0.688,542992
2021,1,0,0,1,1,0,0,3,6,0.4,0.5,0.6,1.1,0.469,668670
2021,0,0,0,2,0,0,0,5,7,0.286,0.286,0.286,0.572,0.251,518586
2021,4,1,8,8,2,0,5,25,45,0.375,0.444,0.8,1.244,0.512,543901
2021,1,0,0,0,0,0,1,3,5,0.25,0.4,1,1.4,0.54,624414
2021,0,0,0,0,0,0,0,3,3,0,0,0,0,0,503556
2021,9,1,9,6,1,0,3,25,45,0.286,0.444,0.571,1.015,0.433,476594
2021,2,0,2,5,1,0,2,5,15,0.615,0.667,1.154,1.821,0.736,622492
2021,10,4,29,21,7,0,3,83,128,0.272,0.352,0.412,0.764,0.336,641907
2021,5,0,1,3,2,0,3,9,22,0.471,0.591,1.118,1.709,0.664,595263
2021,2,0,10,7,4,0,1,28,42,0.3,0.333,0.475,0.808,0.346,621261
2021,2,0,1,0,0,0,1,3,6,0.25,0.5,1,1.5,0.565,657697
2021,4,0,11,16,4,0,3,36,63,0.39,0.429,0.61,1.039,0.442,592831
2021,10,1,23,14,8,2,2,80,117,0.245,0.316,0.415,0.731,0.317,596071
2021,21,6,48,26,6,0,11,145,215,0.229,0.326,0.436,0.762,0.331,657053
2021,8,6,28,16,6,0,8,101,145,0.229,0.303,0.458,0.761,0.327,592716
2021,5,0,30,7,5,0,4,79,100,0.168,0.21,0.347,0.557,0.239,657746
2021,13,1,12,21,3,0,3,66,107,0.29,0.383,0.419,0.802,0.354,676050
2021,19,2,36,41,17,2,14,161,256,0.315,0.371,0.583,0.954,0.402,657093
2021,11,3,39,14,4,0,5,83,120,0.217,0.308,0.396,0.704,0.309,681806
2021,6,2,6,6,1,0,1,36,52,0.182,0.308,0.273,0.581,0.272,667725
2021,2,1,6,10,1,0,2,30,46,0.302,0.348,0.465,0.813,0.351,621098
2021,9,2,15,21,8,1,1,60,102,0.341,0.412,0.484,0.896,0.389,674944
2021,2,1,4,10,1,0,1,24,39,0.333,0.385,0.444,0.829,0.363,661383
2021,4,0,16,7,2,0,2,35,50,0.239,0.3,0.413,0.713,0.308,502085
2021,8,2,18,7,1,0,4,38,60,0.24,0.367,0.5,0.867,0.373,607457
2021,6,1,3,9,0,0,1,14,31,0.417,0.548,0.542,1.09,0.477,605240
2021,1,0,10,8,1,0,1,31,42,0.244,0.262,0.341,0.603,0.261,596082
2021,15,2,30,21,5,0,2,92,137,0.233,0.328,0.325,0.653,0.296,605194
2021,10,3,21,13,5,1,3,75,110,0.227,0.318,0.392,0.71,0.312,461325
2021,16,4,32,29,14,0,4,112,179,0.296,0.374,0.459,0.833,0.362,668820
2021,10,1,18,15,7,0,10,58,101,0.356,0.426,0.767,1.193,0.491,605276
2021,2,0,4,5,1,0,0,11,19,0.353,0.421,0.412,0.833,0.37,571479
2021,3,1,3,0,0,0,1,8,13,0.111,0.385,0.444,0.829,0.37,595798
2021,8,0,18,17,1,3,2,55,86,0.295,0.36,0.462,0.822,0.354,571871
2021,0,0,0,2,1,0,2,3,8,0.625,0.625,1.5,2.125,0.877,596825
2021,4,0,4,3,2,0,2,10,21,0.412,0.524,0.882,1.406,0.567,663378
2021,0,0,2,2,0,0,1,7,10,0.3,0.3,0.6,0.9,0.376,670057
2021,1,1,0,0,0,0,1,3,6,0.25,0.5,1,1.5,0.57,546991
2021,1,0,1,2,0,0,1,4,8,0.429,0.5,0.857,1.357,0.557,543456
2021,2,0,0,1,0,0,0,1,4,0.5,0.75,0.5,1.25,0.566,641995
2021,6,0,10,6,3,0,1,34,50,0.227,0.32,0.364,0.684,0.303,656578
2021,5,0,3,3,1,0,0,5,14,0.444,0.643,0.556,1.199,0.524,660422
2021,6,0,10,15,6,1,1,52,81,0.307,0.358,0.453,0.811,0.35,472551
2021,5,0,6,8,1,0,2,22,38,0.333,0.421,0.545,0.966,0.414,664682
2021,2,0,0,2,0,0,0,3,7,0.4,0.571,0.4,0.971,0.449,621433
2021,0,0,0,0,0,0,0,3,3,0,0,0,0,0,680430
2021,0,0,0,0,0,0,0,1,1,0,0,0,0,0,595284
2021,0,0,5,1,0,0,1,13,15,0.133,0.133,0.333,0.466,0.192,597113
2021,0,0,0,5,3,0,0,8,16,0.5,0.5,0.688,1.188,0.508,596056
2021,30,2,76,32,10,2,19,209,304,0.232,0.312,0.493,0.805,0.342,680686
2021,11,0,10,16,3,0,1,60,91,0.25,0.341,0.325,0.666,0.301,571800
2021,2,0,0,1,1,0,1,7,12,0.3,0.417,0.7,1.117,0.459,657756
2021,2,0,2,2,0,0,2,8,14,0.333,0.429,0.833,1.262,0.511,518435
2021,4,0,9,9,1,0,2,34,50,0.261,0.32,0.413,0.733,0.319,518489
2021,4,0,4,5,2,0,2,20,33,0.31,0.394,0.586,0.98,0.414,642759
2021,0,1,2,1,0,1,0,3,6,0.4,0.5,0.8,1.3,0.528,595881
2021,1,0,0,0,1,0,1,2,5,0.5,0.6,1.5,2.1,0.788,502210
2021,20,2,20,13,7,1,2,84,129,0.215,0.349,0.355,0.704,0.318,663753
2021,0,0,1,4,0,0,2,8,14,0.429,0.429,0.857,1.286,0.538,591720
2021,8,0,20,11,13,3,5,64,104,0.333,0.385,0.688,1.073,0.443,650668
2021,17,1,17,7,2,0,4,66,97,0.165,0.32,0.342,0.662,0.301,669935
2021,3,0,18,2,1,0,3,40,49,0.13,0.184,0.348,0.532,0.226,669358
2021,2,0,9,1,1,0,0,20,24,0.091,0.167,0.136,0.303,0.146,543238
2021,4,0,5,2,1,0,1,11,19,0.267,0.421,0.533,0.954,0.409,665896
2021,3,3,20,12,6,1,1,51,77,0.282,0.338,0.437,0.775,0.335,623474
2021,20,4,28,12,5,1,6,73,121,0.247,0.397,0.505,0.902,0.389,665795
2021,2,0,3,8,2,0,2,16,30,0.429,0.467,0.714,1.181,0.497,663567
2021,1,1,6,5,2,0,0,25,34,0.219,0.265,0.281,0.546,0.244,641712
2021,6,1,9,17,2,0,1,64,91,0.238,0.297,0.298,0.595,0.267,623454
2021,2,0,3,0,0,0,0,14,16,0,0.125,0,0.125,0.086,573109
2021,14,2,20,21,5,2,4,76,124,0.296,0.387,0.491,0.878,0.379,543594
2021,5,0,3,1,1,0,0,9,16,0.182,0.438,0.273,0.711,0.349,666818
2021,2,0,3,3,1,0,0,12,18,0.25,0.333,0.312,0.645,0.292,642770
2021,0,0,3,2,2,1,0,12,17,0.294,0.294,0.529,0.823,0.342,664584
2021,5,0,7,2,2,0,1,24,34,0.172,0.294,0.345,0.639,0.286,607216
2021,0,0,0,0,0,0,0,1,1,0,0,0,0,0,642727
2021,19,1,38,15,1,0,4,89,129,0.183,0.31,0.303,0.613,0.282,661563
2021,6,2,16,9,2,1,2,54,76,0.206,0.289,0.353,0.642,0.284,543045
2021,3,0,3,4,2,0,0,19,28,0.24,0.321,0.32,0.641,0.288,620396
2021,0,0,1,1,0,0,0,3,4,0.25,0.25,0.25,0.5,0.22,519048
2021,2,1,8,5,2,0,0,21,31,0.25,0.323,0.321,0.644,0.29,669912
2021,13,1,26,17,6,1,4,116,158,0.194,0.266,0.333,0.599,0.264,656457
2021,1,0,0,1,1,0,0,5,8,0.286,0.375,0.429,0.804,0.352,642659
2021,3,1,4,0,2,0,1,12,19,0.2,0.368,0.533,0.901,0.384,592879
2021,0,0,5,1,0,0,2,9,12,0.25,0.25,0.75,1,0.408,668665
2021,5,0,11,6,4,0,1,28,44,0.282,0.364,0.462,0.826,0.357,643400
2021,0,0,0,1,0,0,0,2,3,0.333,0.333,0.333,0.666,0.293,571788
2021,0,0,0,2,1,0,0,3,6,0.5,0.5,0.667,1.167,0.5,643565
2021,0,0,0,2,0,0,0,3,5,0.4,0.4,0.4,0.8,0.352,594809
2021,1,1,1,2,0,0,3,4,11,0.556,0.636,1.556,2.192,0.836,622786
2021,0,0,1,1,0,0,1,5,7,0.286,0.286,0.714,1,0.412,543258
2021,0,0,0,0,0,0,0,3,3,0,0,0,0,0,608700
2021,1,0,0,0,0,0,0,3,4,0,0.25,0,0.25,0.173,641384
2021,10,2,19,15,6,0,5,62,100,0.295,0.38,0.534,0.914,0.39,672282
2021,1,0,2,0,0,0,0,5,6,0,0.167,0,0.167,0.115,606162
2021,1,1,0,0,0,0,1,2,5,0.333,0.6,1.333,1.933,0.684,592407
2021,1,1,0,2,0,0,0,1,5,0.667,0.8,0.667,1.467,0.634,446099
2021,2,1,1,3,0,0,1,15,22,0.211,0.318,0.368,0.686,0.307,665661
2021,2,1,1,1,1,0,0,8,13,0.2,0.385,0.3,0.685,0.325,621259
2021,1,0,1,3,0,0,0,3,7,0.5,0.571,0.5,1.071,0.476,543278
2021,3,3,5,7,2,0,3,19,37,0.387,0.486,0.742,1.228,0.511,457915
2021,0,0,0,1,1,0,0,3,5,0.4,0.4,0.6,1,0.424,660620
2021,0,0,1,2,1,0,0,1,4,0.75,0.75,1,1.75,0.75,534812
2021,0,0,1,7,3,0,2,10,22,0.545,0.545,0.955,1.5,0.632,623437
2021,0,0,1,1,0,0,1,3,5,0.4,0.4,1,1.4,0.577,461865
2021,4,1,11,8,2,0,1,41,57,0.212,0.281,0.308,0.589,0.263,623465
2021,0,0,0,1,1,0,1,6,9,0.333,0.333,0.778,1.111,0.459,600944
2021,11,4,52,33,5,1,6,122,182,0.269,0.33,0.419,0.749,0.326,519242
2021,1,0,2,3,1,0,0,6,11,0.4,0.455,0.5,0.955,0.416,607054
2021,0,0,0,1,0,0,1,3,5,0.4,0.4,1,1.4,0.577,656669
2021,0,0,0,0,0,0,1,3,4,0.25,0.25,1,1.25,0.502,642851
2021,1,1,0,2,0,0,1,2,7,0.6,0.714,1.2,1.914,0.74,592273
2021,0,0,0,0,0,0,0,1,1,0,0,0,0,0,607680
2021,1,0,4,3,2,0,0,11,17,0.312,0.353,0.438,0.791,0.342,571951
2021,3,0,1,2,1,0,0,9,15,0.25,0.4,0.333,0.733,0.338,676766
2021,2,1,1,1,1,0,3,13,21,0.278,0.381,0.833,1.214,0.488,670087
2021,2,0,1,2,0,0,2,18,24,0.182,0.25,0.455,0.705,0.298,623433
2021,1,0,0,1,0,0,0,1,3,0.5,0.667,0.5,1.167,0.524,672391
2021,0,0,4,2,0,0,3,14,19,0.263,0.263,0.737,1,0.409,656641
2021,6,1,8,4,1,0,1,18,31,0.25,0.419,0.417,0.836,0.375,502593
2021,3,1,0,3,4,0,0,6,17,0.538,0.647,0.846,1.493,0.612,665625
2021,0,0,0,4,1,1,0,4,10,0.6,0.6,0.9,1.5,0.633,681867
2021,0,0,0,2,0,0,0,3,5,0.4,0.4,0.4,0.8,0.352,457759
2021,1,0,0,0,0,0,0,1,2,0,0.5,0,0.5,0.346,596103
2021,2,1,4,1,1,0,0,13,18,0.133,0.278,0.2,0.478,0.235,624427
2021,3,1,3,2,2,0,2,16,26,0.273,0.385,0.636,1.021,0.425,502748
2021,0,0,1,2,2,0,1,5,10,0.5,0.5,1,1.5,0.625,505447
2021,3,0,2,0,0,0,2,4,9,0.333,0.556,1.333,1.889,0.677,676617
2021,1,0,7,4,0,1,0,19,25,0.208,0.24,0.292,0.532,0.231,669395
2021,1,1,8,1,1,0,0,18,22,0.1,0.182,0.15,0.332,0.161,622663
2021,0,1,5,10,0,0,0,22,33,0.312,0.333,0.312,0.645,0.288,642100
2021,0,0,2,1,1,0,1,5,8,0.375,0.375,0.875,1.25,0.516,592789
2021,0,0,3,1,0,0,0,5,6,0.167,0.167,0.167,0.334,0.146,607755
2021,5,1,6,5,1,0,3,18,33,0.333,0.455,0.704,1.159,0.48,663372
2021,2,0,10,14,1,0,5,49,71,0.29,0.31,0.522,0.832,0.352,676083
2021,2,0,2,3,1,0,1,6,13,0.455,0.538,0.818,1.356,0.559,676710
2021,1,0,5,2,2,0,0,8,13,0.333,0.385,0.5,0.885,0.38,670167
2021,0,0,1,1,0,0,0,3,4,0.25,0.25,0.25,0.5,0.22,641329
2021,0,0,0,1,0,0,1,3,5,0.4,0.4,1,1.4,0.577,571912
2021,5,1,6,8,2,0,1,21,38,0.344,0.447,0.5,0.947,0.413,657376
2021,7,0,10,8,1,0,0,22,38,0.29,0.421,0.323,0.744,0.345,663558
2021,5,0,4,1,2,0,0,13,21,0.188,0.381,0.312,0.693,0.325,656240
2021,4,3,6,6,3,0,0,20,36,0.31,0.444,0.414,0.858,0.387,658431
2021,0,0,1,0,0,0,0,1,1,0,0,0,0,0,663853
2021,3,2,6,7,5,0,3,39,59,0.278,0.339,0.537,0.876,0.371,669169
2021,7,1,9,6,4,0,1,40,59,0.216,0.322,0.353,0.675,0.302,646242
2021,2,0,11,8,4,0,0,33,47,0.267,0.298,0.356,0.654,0.285,665665
2021,1,0,4,1,0,0,1,11,14,0.154,0.214,0.385,0.599,0.256,664294
2021,7,0,2,2,0,0,2,21,32,0.16,0.344,0.4,0.744,0.332,668968
2021,1,0,4,2,1,0,0,8,12,0.273,0.333,0.364,0.697,0.308,672710
2021,1,0,4,2,1,0,0,16,20,0.158,0.2,0.211,0.411,0.185,672582
2021,0,0,1,5,0,0,0,14,19,0.263,0.263,0.263,0.526,0.231,664196
2021,3,0,5,3,0,0,1,13,20,0.235,0.35,0.412,0.762,0.336,658648
2021,1,0,0,1,0,0,1,6,9,0.25,0.333,0.625,0.958,0.398,675911
2021,0,0,3,1,0,1,1,6,9,0.333,0.333,0.889,1.222,0.495,669276
2021,0,0,5,3,2,0,2,17,24,0.292,0.292,0.625,0.917,0.381,607067
2021,1,0,1,1,0,0,0,3,5,0.25,0.4,0.25,0.65,0.314,675971
2021,3,1,9,5,0,0,1,14,24,0.3,0.417,0.45,0.867,0.383,672851
2021,1,1,2,2,0,0,0,9,13,0.182,0.308,0.182,0.49,0.244,607352
2021,2,0,1,0,0,0,0,2,4,0,0.5,0,0.5,0.346,662253
2021,0,0,1,0,0,0,0,3,3,0,0,0,0,0,622554
