"year","BB","HBP","SO","X1B","X2B","X3B","HR","Outs","total_pas","ba","obp","slg","ops","woba","pitcher"
2020,9,0,12,3,1,0,1,23,37,0.179,0.378,0.321,0.699,0.329,664157
2020,3,0,7,1,1,0,0,15,20,0.118,0.25,0.176,0.426,0.211,571858
2020,3,0,1,2,1,0,1,8,15,0.333,0.467,0.667,1.134,0.472,573109
2020,2,0,0,3,0,0,1,1,7,0.8,0.857,1.4,2.257,0.861,666674
2020,4,0,2,3,2,1,0,7,17,0.462,0.588,0.769,1.357,0.558,656382
2020,2,0,7,2,0,0,1,12,17,0.2,0.294,0.4,0.694,0.303,613534
2020,0,0,0,0,1,0,1,2,4,0.5,0.5,1.5,2,0.804,570560
2020,10,0,13,16,4,0,4,33,67,0.421,0.507,0.702,1.209,0.507,606996
2020,1,0,3,2,0,0,1,6,10,0.333,0.4,0.667,1.067,0.444,605309
2020,0,0,0,1,1,0,0,1,3,0.667,0.667,1,1.667,0.707,606299
2020,1,0,0,0,0,0,0,2,3,0,0.333,0,0.333,0.233,435522
2020,1,0,0,0,0,0,0,2,3,0,0.333,0,0.333,0.233,608700
2020,13,5,26,17,5,0,7,86,133,0.252,0.353,0.478,0.831,0.359,663554
2020,4,0,9,6,1,0,1,41,53,0.163,0.226,0.245,0.471,0.213,541640
2020,1,1,0,1,1,0,1,6,11,0.333,0.455,0.778,1.233,0.502,669289
2020,4,1,1,7,2,0,1,11,26,0.476,0.577,0.714,1.291,0.545,624133
2020,0,0,8,2,2,0,2,24,30,0.2,0.2,0.467,0.667,0.273,622503
2020,5,0,18,12,2,0,1,50,70,0.231,0.286,0.308,0.594,0.265,642092
2020,12,2,17,15,6,0,2,62,99,0.271,0.374,0.412,0.786,0.348,660623
2020,3,0,6,9,2,0,0,15,29,0.423,0.483,0.5,0.983,0.432,519455
2020,1,0,0,2,0,0,1,2,6,0.6,0.667,1.2,1.867,0.741,669459
2020,5,0,10,17,4,0,6,33,65,0.45,0.492,0.817,1.309,0.544,518774
2020,1,1,3,2,1,0,0,7,12,0.3,0.417,0.4,0.817,0.369,502748
2020,7,1,25,19,6,0,0,78,111,0.243,0.297,0.301,0.598,0.269,501381
2020,4,1,20,7,6,0,1,47,66,0.23,0.288,0.377,0.665,0.29,607374
2020,5,0,16,12,1,0,7,60,85,0.25,0.294,0.525,0.819,0.343,663765
2020,2,0,10,7,2,0,1,29,41,0.256,0.293,0.385,0.678,0.294,622492
2020,1,0,0,2,1,0,1,6,11,0.4,0.455,0.8,1.255,0.517,606115
2020,13,2,35,18,3,0,4,102,142,0.197,0.282,0.315,0.597,0.268,641540
2020,3,0,0,1,1,0,0,2,7,0.5,0.714,0.75,1.464,0.603,622256
2020,5,0,6,3,0,0,0,21,29,0.125,0.276,0.125,0.401,0.212,656887
2020,5,2,7,5,2,0,0,19,33,0.269,0.424,0.346,0.77,0.359,657376
2020,5,0,8,7,0,0,0,19,31,0.269,0.387,0.269,0.656,0.312,672335
2020,4,0,10,7,1,1,0,22,35,0.29,0.371,0.387,0.758,0.336,664092
2020,0,0,0,0,0,0,0,1,1,0,0,0,0,0,518586
2020,6,1,11,6,4,0,3,29,49,0.31,0.408,0.619,1.027,0.431,650668
2020,1,0,2,6,1,0,1,14,23,0.364,0.391,0.545,0.936,0.401,544931
2020,2,0,1,0,0,0,0,5,7,0,0.286,0,0.286,0.2,518715
2020,0,0,0,0,1,0,0,3,4,0.25,0.25,0.5,0.75,0.31,608348
2020,3,0,0,0,1,0,1,15,20,0.118,0.25,0.353,0.603,0.266,668338
2020,5,1,4,2,2,0,1,16,27,0.238,0.407,0.476,0.883,0.387,645307
2020,1,0,0,2,0,0,0,3,6,0.4,0.5,0.4,0.9,0.411,523253
2020,1,2,4,0,1,0,1,5,10,0.286,0.5,0.857,1.357,0.537,605479
2020,2,0,1,2,2,0,1,4,11,0.556,0.636,1.111,1.747,0.693,504379
2020,2,0,4,3,0,0,0,16,21,0.158,0.238,0.158,0.396,0.193,641739
2020,2,0,2,1,1,0,2,4,10,0.5,0.6,1.375,1.975,0.748,623454
2020,2,1,2,3,0,0,1,4,11,0.5,0.636,0.875,1.511,0.614,656061
2020,0,2,5,0,0,1,0,12,15,0.077,0.2,0.231,0.431,0.201,519381
2020,0,0,0,0,0,0,0,3,3,0,0,0,0,0,571974
2020,3,1,2,10,2,0,3,21,40,0.417,0.475,0.722,1.197,0.502,623485
2020,0,1,0,0,0,0,1,3,5,0.25,0.4,1,1.4,0.541,501303
2020,1,0,5,4,1,2,0,10,18,0.412,0.444,0.706,1.15,0.477,592499
2020,6,0,3,3,0,0,0,26,35,0.103,0.257,0.103,0.36,0.196,605335
2020,0,0,2,1,0,0,2,6,9,0.333,0.333,1,1.333,0.538,596071
2020,5,1,8,2,0,0,1,20,29,0.13,0.31,0.261,0.571,0.275,664337
2020,4,0,2,2,1,0,0,8,15,0.273,0.467,0.364,0.831,0.387,573009
2020,0,0,0,0,0,0,0,3,3,0,0,0,0,0,641645
2020,1,0,1,1,0,0,0,2,4,0.333,0.5,0.333,0.833,0.395,592145
2020,7,1,7,8,3,0,1,29,49,0.293,0.408,0.439,0.847,0.375,663531
2020,0,0,1,1,1,0,0,1,3,0.667,0.667,1,1.667,0.707,676886
2020,3,0,2,6,2,0,2,11,24,0.476,0.542,0.857,1.399,0.576,605446
2020,0,0,0,1,0,0,0,3,4,0.25,0.25,0.25,0.5,0.221,576397
2020,0,0,0,2,0,0,0,1,3,0.667,0.667,0.667,1.334,0.589,592407
2020,0,0,1,0,0,0,0,1,1,0,0,0,0,0,670712
2020,2,0,4,2,0,0,2,11,17,0.267,0.353,0.667,1.02,0.419,621076
2020,1,0,1,2,0,0,4,1,8,0.857,0.875,2.571,3.446,1.298,641995
2020,0,0,0,0,1,0,0,2,3,0.333,0.333,0.667,1,0.413,623168
2020,4,1,3,1,0,0,0,7,13,0.125,0.462,0.125,0.587,0.339,664682
2020,1,0,2,2,1,0,0,3,7,0.5,0.571,0.667,1.238,0.529,672911
2020,3,0,4,4,1,0,2,10,20,0.412,0.5,0.824,1.324,0.541,518649
2020,4,0,12,6,3,0,1,28,42,0.263,0.333,0.421,0.754,0.328,500779
2020,4,1,9,10,0,0,2,21,38,0.364,0.447,0.545,0.992,0.429,608328
2020,0,0,0,0,0,0,0,3,3,0,0,0,0,0,621011
2020,0,0,6,9,5,0,1,25,40,0.375,0.375,0.575,0.95,0.403,664856
2020,0,0,2,3,1,0,0,6,10,0.4,0.4,0.5,0.9,0.389,641576
2020,1,0,0,0,0,0,0,3,4,0,0.25,0,0.25,0.175,621532
2020,14,2,41,16,4,0,1,101,138,0.172,0.268,0.23,0.498,0.234,666120
2020,12,0,22,6,6,3,0,56,83,0.211,0.325,0.38,0.705,0.311,665152
2020,13,2,15,15,2,1,4,67,104,0.247,0.356,0.427,0.783,0.344,570632
2020,2,0,1,3,0,0,2,6,13,0.455,0.538,1,1.538,0.616,641726
2020,6,1,13,12,3,0,4,41,67,0.317,0.388,0.567,0.955,0.405,672578
2020,3,0,2,1,1,0,0,8,13,0.2,0.385,0.3,0.685,0.324,606303
2020,0,0,2,1,0,0,0,9,10,0.1,0.1,0.1,0.2,0.088,656725
2020,1,0,2,3,0,0,1,7,12,0.364,0.417,0.636,1.053,0.444,629498
2020,2,0,7,6,1,0,1,17,27,0.32,0.37,0.48,0.85,0.367,502179
2020,4,0,3,5,3,0,1,34,47,0.209,0.277,0.349,0.626,0.275,643615
2020,2,2,7,4,0,0,2,21,31,0.222,0.323,0.444,0.767,0.334,669145
2020,0,0,1,1,0,0,1,2,4,0.5,0.5,1.25,1.75,0.716,664076
2020,2,0,1,6,2,0,2,11,23,0.476,0.522,0.857,1.379,0.571,620445
2020,0,0,2,6,2,0,1,12,21,0.429,0.429,0.667,1.096,0.464,642558
2020,0,2,2,3,1,0,0,3,9,0.571,0.667,0.714,1.381,0.594,641360
2020,0,0,1,0,3,0,0,5,8,0.375,0.375,0.75,1.125,0.464,460077
2020,4,0,2,2,0,0,1,6,13,0.333,0.538,0.667,1.205,0.503,656353
2020,2,0,2,3,2,0,0,7,14,0.417,0.5,0.583,1.083,0.466,621112
2020,0,0,1,1,0,0,1,3,5,0.4,0.4,1,1.4,0.572,611093
2020,1,1,1,3,2,0,0,3,10,0.625,0.7,0.875,1.575,0.655,661440
2020,0,0,1,0,0,0,0,3,3,0,0,0,0,0,571616
2020,0,0,0,2,0,0,2,3,7,0.571,0.571,1.429,2,0.818,641513
2020,3,0,3,2,0,0,0,9,14,0.182,0.357,0.182,0.539,0.276,605143
2020,1,0,4,2,1,0,0,12,16,0.2,0.25,0.267,0.517,0.231,664977
2020,1,1,0,1,2,0,0,5,10,0.375,0.5,0.625,1.125,0.479,544928
2020,0,0,0,1,2,0,1,3,7,0.571,0.571,1.286,1.857,0.763,624407
2020,3,0,1,1,1,0,0,2,7,0.5,0.714,0.75,1.464,0.603,666622
