"year","BB","HBP","SO","X1B","X2B","X3B","HR","Outs","total_pas","ba","obp","slg","ops","woba","batter"
2021,16,0,41,26,8,0,5,128,183,0.234,0.301,0.371,0.672,0.295,594777
2021,2,4,25,9,1,0,2,54,72,0.182,0.25,0.288,0.538,0.242,670042
2021,3,0,24,7,0,0,0,53,63,0.117,0.159,0.117,0.276,0.131,571578
2021,2,0,21,2,2,1,1,45,53,0.118,0.151,0.255,0.406,0.174,657277
2021,2,0,15,7,2,0,1,37,49,0.213,0.245,0.319,0.564,0.245,676701
2021,0,0,2,1,0,0,0,4,5,0.2,0.2,0.2,0.4,0.176,623323
2021,0,0,3,0,0,0,0,3,3,0,0,0,0,0,519076
2021,0,0,3,1,0,0,0,10,11,0.091,0.091,0.091,0.182,0.08,547001
2021,15,2,35,46,15,2,7,185,272,0.275,0.32,0.431,0.751,0.324,628451
2021,14,3,25,35,10,0,0,105,167,0.3,0.371,0.367,0.738,0.33,663538
2021,1,1,5,1,1,0,0,16,20,0.111,0.2,0.167,0.367,0.177,657011
2021,3,1,15,3,0,0,1,29,37,0.121,0.216,0.212,0.428,0.201,641778
2021,16,1,37,23,4,0,5,98,147,0.246,0.333,0.392,0.725,0.32,641786
2021,6,1,29,11,1,0,3,76,98,0.165,0.224,0.275,0.499,0.223,666163
2021,4,0,22,10,2,0,1,47,64,0.217,0.266,0.3,0.566,0.251,643269
2021,0,0,16,2,1,0,0,33,36,0.083,0.083,0.111,0.194,0.083,460077
2021,18,2,54,22,4,1,8,129,184,0.213,0.299,0.396,0.695,0.303,661388
2021,1,0,0,1,0,0,0,2,4,0.333,0.5,0.333,0.833,0.393,622668
2021,0,0,1,0,0,0,0,2,2,0,0,0,0,0,647315
2021,2,1,3,1,0,0,0,4,8,0.2,0.5,0.2,0.7,0.373,623182
2021,0,0,3,0,0,0,0,3,3,0,0,0,0,0,664337
2021,2,0,9,3,0,0,0,17,22,0.15,0.227,0.15,0.377,0.183,670912
2021,0,0,10,1,0,0,0,15,16,0.062,0.062,0.062,0.124,0.055,621559
2021,0,0,2,0,0,0,0,3,3,0,0,0,0,0,622075
2021,1,0,26,7,1,0,3,54,66,0.169,0.182,0.323,0.505,0.214,641914
2021,12,3,65,28,5,0,4,168,220,0.18,0.236,0.263,0.499,0.224,506702
2021,1,1,16,3,3,0,4,43,55,0.189,0.218,0.472,0.69,0.287,600524
2021,1,0,14,4,0,0,0,26,31,0.133,0.161,0.133,0.294,0.136,656364
2021,17,4,32,26,5,0,0,114,166,0.214,0.313,0.248,0.561,0.263,660634
2021,4,0,40,16,3,2,2,85,112,0.213,0.241,0.333,0.574,0.247,680776
2021,2,1,15,2,2,0,0,41,48,0.089,0.146,0.133,0.279,0.132,663799
2021,1,0,10,6,0,0,0,36,43,0.143,0.163,0.143,0.306,0.139,543243
2021,1,0,5,0,0,0,0,14,15,0,0.067,0,0.067,0.046,457918
2021,3,0,8,3,1,1,0,21,29,0.192,0.276,0.308,0.584,0.259,600301
2021,4,0,29,14,8,1,2,79,108,0.24,0.269,0.394,0.663,0.283,622100
2021,0,0,4,2,0,0,0,11,13,0.154,0.154,0.154,0.308,0.135,657006
2021,1,0,18,4,2,0,0,35,42,0.146,0.167,0.195,0.362,0.159,668678
2021,11,0,41,21,3,0,6,116,157,0.205,0.261,0.349,0.61,0.266,641829
2021,4,0,24,8,2,0,1,49,64,0.183,0.234,0.267,0.501,0.223,461865
2021,6,1,41,9,3,0,5,80,104,0.175,0.231,0.361,0.592,0.255,664874
2021,9,1,54,27,8,0,4,153,202,0.203,0.243,0.307,0.55,0.241,680911
2021,0,0,4,2,0,0,0,9,11,0.182,0.182,0.182,0.364,0.16,666129
2021,1,0,2,0,0,0,0,3,4,0,0.25,0,0.25,0.173,676879
2021,0,0,2,0,1,0,0,7,8,0.125,0.125,0.25,0.375,0.155,643230
2021,1,0,15,8,3,2,0,40,54,0.245,0.259,0.377,0.636,0.27,641561
2021,20,2,91,43,12,3,2,178,260,0.252,0.315,0.353,0.668,0.295,669016
2021,1,0,0,0,0,0,0,0,1,0,1,0,0,0.692,677865
2021,0,0,0,0,0,0,0,1,1,0,0,0,0,0,453343
2021,1,0,3,0,0,0,0,3,4,0,0.25,0,0.25,0.173,681911
2021,29,9,81,36,26,0,5,239,344,0.219,0.305,0.353,0.658,0.292,628338
2021,7,1,27,10,2,0,5,69,94,0.198,0.266,0.395,0.661,0.286,666801
2021,3,0,6,2,0,0,1,13,19,0.188,0.316,0.375,0.691,0.307,571918
2021,0,0,2,0,0,0,0,2,2,0,0,0,0,0,605135
2021,0,0,1,0,0,0,0,1,1,0,0,0,0,0,518617
2021,0,0,3,0,0,0,0,4,4,0,0,0,0,0,669160
2021,0,0,0,2,0,0,0,4,6,0.333,0.333,0.333,0.666,0.293,595375
2021,0,0,2,5,0,0,0,9,14,0.357,0.357,0.357,0.714,0.314,445055
2021,1,0,0,1,0,0,0,4,6,0.2,0.333,0.2,0.533,0.262,669008
2021,1,0,10,6,0,0,0,21,28,0.222,0.25,0.222,0.472,0.213,621532
2021,12,1,52,34,11,1,8,162,229,0.25,0.293,0.421,0.714,0.307,666135
2021,2,0,22,10,2,0,1,47,62,0.217,0.242,0.3,0.542,0.237,519222
2021,5,0,17,8,3,1,0,65,82,0.156,0.207,0.221,0.428,0.193,545121
2021,0,0,2,1,0,0,0,2,3,0.333,0.333,0.333,0.666,0.293,664199
2021,0,0,26,0,1,0,0,35,36,0.028,0.028,0.056,0.084,0.034,621219
2021,4,0,6,0,0,0,0,16,20,0,0.2,0,0.2,0.138,666200
2021,0,0,3,0,0,0,0,5,5,0,0,0,0,0,595928
2021,26,0,38,15,12,0,5,117,175,0.215,0.331,0.396,0.727,0.321,501659
2021,0,0,1,1,1,0,0,3,5,0.4,0.4,0.6,1,0.424,640455
2021,0,1,9,2,1,0,0,25,29,0.107,0.138,0.143,0.281,0.128,547942
2021,2,0,8,2,1,0,0,15,20,0.167,0.25,0.222,0.472,0.219,664062
2021,3,0,2,0,2,0,0,6,11,0.25,0.455,0.5,0.955,0.415,670768
2021,1,0,2,1,0,0,0,5,7,0.167,0.286,0.167,0.453,0.224,606336
2021,0,0,1,0,1,0,0,2,3,0.333,0.333,0.667,1,0.414,657140
2021,1,0,2,2,0,0,0,4,7,0.333,0.429,0.333,0.762,0.35,621008
2021,0,0,1,0,0,0,0,5,5,0,0,0,0,0,656568
2021,2,0,16,2,0,0,1,31,36,0.088,0.139,0.176,0.315,0.143,666160
2021,0,0,1,0,0,0,0,1,1,0,0,0,0,0,663531
2021,0,0,2,0,0,0,0,5,5,0,0,0,0,0,641447
2021,0,0,3,3,1,0,0,14,18,0.222,0.222,0.278,0.5,0.216,456034
2021,0,0,0,0,0,0,0,2,2,0,0,0,0,0,608334
2021,0,0,3,0,0,0,0,6,6,0,0,0,0,0,669456
2021,0,1,9,1,0,0,0,23,25,0.042,0.08,0.042,0.122,0.064,669060
2021,2,0,7,4,0,0,0,18,24,0.182,0.25,0.182,0.432,0.204,592622
2021,0,0,0,0,0,0,0,2,2,0,0,0,0,0,453527
2021,3,0,10,4,0,0,0,30,37,0.118,0.189,0.118,0.307,0.151,605353
2021,0,0,0,1,0,0,0,1,2,0.5,0.5,0.5,1,0.44,663474
2021,1,0,7,0,0,0,0,10,11,0,0.091,0,0.091,0.063,664192
2021,2,0,9,2,0,0,0,26,30,0.071,0.133,0.071,0.204,0.105,592826
2021,2,0,8,1,0,0,0,22,25,0.043,0.12,0.043,0.163,0.091,664731
2021,5,0,10,9,1,0,0,29,44,0.256,0.341,0.282,0.623,0.287,605361
2021,11,1,23,5,0,0,3,52,72,0.133,0.278,0.283,0.561,0.26,645801
2021,0,0,0,0,0,0,0,1,1,0,0,0,0,0,641682
2021,2,0,2,0,0,0,0,3,5,0,0.4,0,0.4,0.277,501625
2021,0,0,1,0,0,0,0,6,6,0,0,0,0,0,677651
2021,0,0,3,0,0,0,0,6,6,0,0,0,0,0,518774
2021,22,0,59,12,4,0,6,140,184,0.136,0.239,0.272,0.511,0.233,670097
2021,0,0,3,1,0,0,0,3,4,0.25,0.25,0.25,0.5,0.22,664353
2021,0,0,3,0,0,0,0,4,4,0,0,0,0,0,669145
2021,0,0,12,1,0,0,0,18,19,0.053,0.053,0.053,0.106,0.046,664068
2021,2,0,17,7,2,1,0,54,66,0.156,0.182,0.219,0.401,0.176,642221
2021,4,0,15,8,2,1,2,52,69,0.2,0.246,0.354,0.6,0.259,622268
2021,2,2,20,2,1,0,3,35,45,0.146,0.222,0.39,0.612,0.263,641924
2021,0,0,3,1,0,0,0,3,4,0.25,0.25,0.25,0.5,0.22,605164
2021,3,0,14,5,1,0,0,31,40,0.162,0.225,0.189,0.414,0.193,608422
2021,0,0,1,0,0,0,0,1,1,0,0,0,0,0,665621
2021,7,1,43,14,8,1,6,100,137,0.225,0.27,0.442,0.712,0.302,609275
2021,0,0,1,1,0,0,0,2,3,0.333,0.333,0.333,0.666,0.293,640464
2021,0,0,3,1,0,0,0,7,8,0.125,0.125,0.125,0.25,0.11,624522
2021,3,2,6,2,1,0,0,32,40,0.086,0.2,0.114,0.314,0.163,453943
2021,0,0,1,0,0,0,0,1,1,0,0,0,0,0,592390
2021,0,0,1,1,0,0,0,3,4,0.25,0.25,0.25,0.5,0.22,656876
2021,0,0,1,0,0,0,0,1,1,0,0,0,0,0,458676
2021,0,0,0,0,0,0,0,2,2,0,0,0,0,0,594986
2021,3,1,11,7,3,0,0,32,46,0.238,0.304,0.31,0.614,0.276,672701
2021,1,0,1,0,0,0,0,2,3,0,0.333,0,0.333,0.231,641999
2021,0,0,2,1,0,0,0,2,3,0.333,0.333,0.333,0.666,0.293,446321
2021,0,0,1,0,0,0,0,2,2,0,0,0,0,0,608371
2021,0,0,6,1,0,0,0,9,10,0.1,0.1,0.1,0.2,0.088,656548
2021,0,0,2,0,1,0,0,4,5,0.2,0.2,0.4,0.6,0.248,572070
2021,0,0,1,0,0,0,0,2,2,0,0,0,0,0,596001
2021,0,0,2,0,0,0,0,2,2,0,0,0,0,0,601713
2021,0,0,4,0,0,0,0,7,7,0,0,0,0,0,501985
2021,0,0,1,0,0,0,0,1,1,0,0,0,0,0,664092
2021,0,0,0,0,0,0,0,1,1,0,0,0,0,0,643327
2021,0,0,1,0,0,0,0,1,1,0,0,0,0,0,676604
2021,0,0,1,0,0,0,0,3,3,0,0,0,0,0,598286
2021,3,0,9,5,1,0,0,30,39,0.167,0.231,0.194,0.425,0.198,571431
2021,1,0,11,0,0,0,0,15,16,0,0.062,0,0.062,0.043,669952
2021,0,0,2,1,0,0,0,4,5,0.2,0.2,0.2,0.4,0.176,670955
2021,0,0,3,1,1,0,0,9,11,0.182,0.182,0.273,0.455,0.193,656509
2021,1,0,0,0,0,0,0,0,1,0,1,0,0,0.692,666128
2021,0,0,1,0,1,0,0,2,3,0.333,0.333,0.667,1,0.414,664076
2021,0,0,1,0,0,0,0,1,1,0,0,0,0,0,519455
2021,0,0,1,0,0,0,0,1,1,0,0,0,0,0,676424
2021,1,0,4,0,0,0,0,5,6,0,0.167,0,0.167,0.115,607229
2021,0,0,3,2,1,0,0,5,8,0.375,0.375,0.5,0.875,0.375,656302
2021,0,0,0,0,0,0,0,1,1,0,0,0,0,0,624418
2021,0,0,2,0,0,0,0,2,2,0,0,0,0,0,642701
2021,0,0,2,2,0,0,0,4,6,0.333,0.333,0.333,0.666,0.293,663698
2021,0,0,0,0,0,0,0,1,1,0,0,0,0,0,614179
2021,0,0,1,0,0,0,0,1,1,0,0,0,0,0,605538
2021,0,1,3,0,0,0,0,4,5,0,0.2,0,0.2,0.144,670462
2021,0,0,1,0,0,0,0,2,2,0,0,0,0,0,572971
2021,0,0,1,1,0,0,0,1,2,0.5,0.5,0.5,1,0.44,657141
2021,0,0,0,0,2,0,0,2,4,0.5,0.5,1,1.5,0.621,645305
2021,0,0,5,0,0,0,0,9,9,0,0,0,0,0,425772
2021,1,0,1,1,0,0,0,3,5,0.25,0.4,0.25,0.65,0.314,458708
2021,0,0,9,1,1,0,0,16,18,0.111,0.111,0.167,0.278,0.118,605507
2021,5,5,13,5,4,1,0,28,48,0.263,0.417,0.421,0.838,0.375,656185
2021,4,0,15,5,3,1,1,28,42,0.263,0.333,0.474,0.807,0.344,669394
2021,0,0,8,2,0,0,0,24,26,0.077,0.077,0.077,0.154,0.068,660644
2021,17,2,40,21,8,0,11,121,180,0.248,0.328,0.503,0.831,0.354,657757
2021,9,1,11,10,3,1,1,59,84,0.203,0.298,0.311,0.609,0.274,670623
2021,0,0,1,0,0,0,0,1,1,0,0,0,0,0,676596
2021,7,0,32,13,3,0,0,80,103,0.167,0.223,0.198,0.421,0.194,607345
2021,0,0,1,0,0,0,0,1,1,0,0,0,0,0,547179
2021,1,0,8,1,2,0,1,19,24,0.174,0.208,0.391,0.599,0.253,663905
2021,0,0,10,3,0,0,1,26,30,0.133,0.133,0.233,0.366,0.155,502043
2021,0,0,2,0,0,0,0,4,4,0,0,0,0,0,547943
2021,1,0,3,0,1,0,0,5,7,0.167,0.286,0.333,0.619,0.276,607430
2021,0,0,2,0,1,0,0,2,3,0.333,0.333,0.667,1,0.414,643290
2021,0,0,0,0,0,0,0,1,1,0,0,0,0,0,542947
2021,0,0,1,0,0,0,0,1,1,0,0,0,0,0,605280
2021,0,0,2,0,0,0,0,2,2,0,0,0,0,0,579328
2021,0,0,1,0,0,0,0,5,5,0,0,0,0,0,592662
2021,0,0,5,0,0,0,0,6,6,0,0,0,0,0,543475
2021,0,0,2,0,1,0,0,4,5,0.2,0.2,0.4,0.6,0.248,607644
2021,0,0,1,0,0,0,0,3,3,0,0,0,0,0,622766
2021,0,0,2,0,0,0,0,2,2,0,0,0,0,0,657097
2021,0,0,2,0,0,0,0,6,6,0,0,0,0,0,548389
2021,1,0,2,0,0,0,0,3,4,0,0.25,0,0.25,0.173,571676
2021,0,0,3,1,0,0,0,3,4,0.25,0.25,0.25,0.5,0.22,641793
2021,4,0,14,3,0,0,0,23,30,0.115,0.233,0.115,0.348,0.18,606993
2021,2,1,6,2,0,0,2,17,24,0.19,0.292,0.476,0.768,0.328,534606
2021,2,0,0,0,0,0,0,0,2,0,1,0,0,0.692,656887
2021,0,0,1,0,0,0,0,1,1,0,0,0,0,0,445276
2021,0,0,13,0,1,0,0,17,18,0.056,0.056,0.111,0.167,0.069,666137
2021,0,0,3,1,0,0,0,3,4,0.25,0.25,0.25,0.5,0.22,656686
2021,0,0,6,0,0,0,0,6,6,0,0,0,0,0,656353
2021,0,0,0,1,0,0,0,0,1,1,1,1,2,0.879,488984
2021,0,0,4,0,0,0,0,4,4,0,0,0,0,0,621249
2021,3,2,12,1,0,0,0,27,33,0.036,0.182,0.036,0.218,0.133,457727
2021,0,0,2,2,0,0,0,6,8,0.25,0.25,0.25,0.5,0.22,642456
2021,1,0,1,3,0,0,0,8,12,0.273,0.333,0.273,0.606,0.277,493472
2021,0,0,3,0,0,0,0,3,3,0,0,0,0,0,527048
2021,0,0,1,0,0,0,0,2,2,0,0,0,0,0,605347
2021,0,0,0,0,0,0,0,3,3,0,0,0,0,0,623167
2021,1,0,4,2,0,0,0,9,12,0.182,0.25,0.182,0.432,0.204,541600
2021,0,0,1,1,0,0,0,1,2,0.5,0.5,0.5,1,0.44,676477
2021,0,0,1,0,0,0,0,2,2,0,0,0,0,0,643256
2021,0,0,1,1,0,0,0,1,2,0.5,0.5,0.5,1,0.44,656954
2021,1,0,1,0,0,0,0,2,3,0,0.333,0,0.333,0.231,543135
2021,0,0,2,0,0,0,0,4,4,0,0,0,0,0,431148
2021,1,0,5,0,0,0,0,14,15,0,0.067,0,0.067,0.046,571945
2021,1,0,6,0,0,0,0,6,7,0,0.143,0,0.143,0.099,659275
2021,0,0,2,0,0,0,0,2,2,0,0,0,0,0,670056
2021,0,0,1,0,0,0,0,1,1,0,0,0,0,0,572125
2021,0,0,1,0,0,0,0,1,1,0,0,0,0,0,518886
2021,0,0,3,0,0,0,0,6,6,0,0,0,0,0,593958
2021,0,0,4,0,0,0,0,7,7,0,0,0,0,0,664074
2021,0,0,0,0,0,0,0,3,3,0,0,0,0,0,523260
2021,5,0,6,3,2,0,1,14,25,0.3,0.44,0.55,0.99,0.424,664314
2021,0,1,2,0,0,0,0,2,3,0,0.333,0,0.333,0.241,641541
2021,4,0,5,1,2,0,1,10,18,0.286,0.444,0.643,1.087,0.452,663527
2021,0,0,7,0,0,0,0,10,10,0,0,0,0,0,676646
2021,1,0,1,0,0,0,0,1,2,0,0.5,0,0.5,0.346,650644
2021,1,0,1,0,0,0,0,1,2,0,0.5,0,0.5,0.346,571948
2021,1,0,7,1,0,0,0,11,13,0.083,0.154,0.083,0.237,0.121,666205
2021,0,0,1,1,0,1,0,6,8,0.25,0.25,0.5,0.75,0.306,605233
2021,0,0,5,0,1,0,0,14,15,0.067,0.067,0.133,0.2,0.083,608328
2021,0,0,0,0,0,0,0,1,1,0,0,0,0,0,518858
2021,0,1,1,1,0,0,0,1,3,0.5,0.667,0.5,1.167,0.534,608723
2021,1,0,2,1,0,0,0,2,4,0.333,0.5,0.333,0.833,0.393,571760
2021,0,0,1,1,0,0,0,3,4,0.25,0.25,0.25,0.5,0.22,641540
2021,0,0,1,0,0,0,0,1,1,0,0,0,0,0,605151
2021,0,0,4,3,0,0,1,14,18,0.222,0.222,0.389,0.611,0.258,644433
2021,0,0,0,0,0,0,0,2,2,0,0,0,0,0,676220
2021,0,0,1,0,0,0,0,1,1,0,0,0,0,0,643778
2021,3,0,14,3,3,0,2,51,62,0.136,0.177,0.288,0.465,0.201,665482
2021,0,0,1,0,0,0,0,1,1,0,0,0,0,0,658551
2021,0,0,0,0,0,0,0,1,1,0,0,0,0,0,595465
2021,4,3,17,5,4,1,0,40,57,0.2,0.298,0.32,0.618,0.278,676480
2021,8,2,23,8,3,0,2,47,70,0.217,0.329,0.367,0.696,0.311,664983
2021,4,1,28,20,2,0,1,77,105,0.23,0.267,0.28,0.547,0.243,621006
2021,0,0,0,1,0,0,0,0,1,1,1,1,2,0.879,656818
2021,4,0,2,7,1,0,1,23,36,0.281,0.361,0.406,0.767,0.338,670770
2021,3,0,11,6,1,0,0,30,40,0.189,0.25,0.216,0.466,0.215,666213
2021,4,0,12,7,2,0,1,41,55,0.196,0.255,0.294,0.549,0.244,592656
2021,0,0,2,0,0,0,0,2,2,0,0,0,0,0,592314
2021,0,0,2,0,0,0,0,2,2,0,0,0,0,0,608717
2021,0,0,3,0,0,0,0,4,4,0,0,0,0,0,593423
2021,0,0,1,0,0,0,0,2,2,0,0,0,0,0,667297
2021,0,0,2,1,0,0,0,6,7,0.143,0.143,0.143,0.286,0.126,608344
2021,0,0,2,1,0,0,0,3,4,0.25,0.25,0.25,0.5,0.22,621076
2021,0,0,7,1,0,0,0,8,9,0.111,0.111,0.111,0.222,0.098,605504
2021,0,0,0,0,0,0,0,1,1,0,0,0,0,0,664208
2021,0,0,1,0,0,0,0,2,2,0,0,0,0,0,663465
2021,0,0,0,0,0,0,0,1,1,0,0,0,0,0,502171
2021,0,0,0,0,0,0,0,1,1,0,0,0,0,0,641482
2021,0,0,1,0,0,0,0,1,1,0,0,0,0,0,622250
2021,0,0,1,0,0,0,0,1,1,0,0,0,0,0,660761
2021,1,0,4,1,0,0,0,9,11,0.1,0.182,0.1,0.282,0.143,621005
2021,0,0,1,0,0,0,0,2,2,0,0,0,0,0,622446
2021,0,0,0,0,0,0,0,1,1,0,0,0,0,0,667463
2021,1,0,2,1,0,0,0,3,5,0.25,0.4,0.25,0.65,0.314,663776
2021,0,0,2,0,0,0,0,3,3,0,0,0,0,0,593334
2021,0,0,1,0,0,0,0,2,2,0,0,0,0,0,656794
2021,0,0,4,1,0,0,0,10,11,0.091,0.091,0.091,0.182,0.08,669674
2021,0,0,0,0,0,0,0,1,1,0,0,0,0,0,607625
2021,0,0,2,0,0,0,0,4,4,0,0,0,0,0,476594
2021,0,0,1,0,0,0,0,1,1,0,0,0,0,0,650496
2021,0,0,1,0,0,0,0,1,1,0,0,0,0,0,656529
2021,0,0,2,0,0,0,0,2,2,0,0,0,0,0,669212
2021,0,0,3,1,0,0,0,3,4,0.25,0.25,0.25,0.5,0.22,608337
2021,0,0,0,0,0,0,0,2,2,0,0,0,0,0,621261
2021,0,0,0,0,0,0,0,1,1,0,0,0,0,0,656288
2021,0,0,3,0,0,0,0,3,3,0,0,0,0,0,445926
2021,1,0,7,2,1,1,0,9,14,0.308,0.357,0.538,0.895,0.376,657136
2021,3,6,18,6,4,1,1,52,73,0.188,0.288,0.328,0.616,0.277,657193
2021,2,0,9,0,0,0,0,16,18,0,0.111,0,0.111,0.077,657053
2021,0,0,7,0,0,0,0,11,11,0,0,0,0,0,592716
2021,1,0,4,0,0,0,0,7,8,0,0.125,0,0.125,0.086,596071
2021,0,0,5,0,0,0,0,14,14,0,0,0,0,0,668820
2021,2,0,10,5,2,0,0,33,42,0.175,0.214,0.225,0.439,0.197,666931
2021,1,2,15,4,2,0,0,25,34,0.194,0.265,0.258,0.523,0.239,592407
2021,0,0,3,0,0,0,0,4,4,0,0,0,0,0,605276
2021,0,0,0,0,0,0,0,1,1,0,0,0,0,0,607455
2021,0,0,8,3,1,0,4,23,31,0.258,0.258,0.677,0.935,0.384,543308
2021,0,0,1,0,0,0,0,1,1,0,0,0,0,0,595798
2021,0,0,0,0,0,0,0,1,1,0,0,0,0,0,642073
2021,0,0,0,0,0,0,0,1,1,0,0,0,0,0,667376
2021,0,0,3,0,0,0,0,4,4,0,0,0,0,0,656494
2021,0,0,1,0,0,0,0,1,1,0,0,0,0,0,663378
2021,0,0,3,0,0,0,0,3,3,0,0,0,0,0,608379
2021,0,0,1,0,0,0,0,1,1,0,0,0,0,0,453265
2021,1,0,0,0,0,0,0,0,1,0,1,0,0,0.692,670950
2021,0,0,1,0,0,0,0,2,2,0,0,0,0,0,519326
2021,0,0,2,0,0,0,0,2,2,0,0,0,0,0,571521
2021,0,0,1,0,1,0,0,8,9,0.111,0.111,0.222,0.333,0.138,664041
2021,0,0,3,0,0,0,0,4,4,0,0,0,0,0,656578
2021,0,0,2,0,0,0,0,4,4,0,0,0,0,0,664011
2021,0,0,2,1,0,0,0,2,3,0.333,0.333,0.333,0.666,0.293,641360
2021,0,0,0,0,0,0,0,1,1,0,0,0,0,0,543351
2021,0,0,1,0,0,0,0,2,2,0,0,0,0,0,669622
2021,0,0,0,0,0,0,0,4,4,0,0,0,0,0,600858
2021,0,0,0,0,0,0,0,1,1,0,0,0,0,0,621052
2021,0,0,1,0,0,0,0,1,1,0,0,0,0,0,663399
2021,0,0,1,0,0,0,0,2,2,0,0,0,0,0,641941
2021,0,0,1,0,0,0,0,2,2,0,0,0,0,0,595345
2021,0,0,1,0,0,0,0,1,1,0,0,0,0,0,641851
2021,1,0,12,1,0,0,0,22,24,0.043,0.083,0.043,0.126,0.065,680686
2021,0,0,1,0,0,0,0,2,2,0,0,0,0,0,446372
2021,1,0,3,2,1,0,1,5,10,0.444,0.5,0.889,1.389,0.57,666179
2021,0,0,0,0,0,0,0,1,1,0,0,0,0,0,664123
2021,0,0,1,0,0,0,0,2,2,0,0,0,0,0,607560
2021,1,0,3,1,1,1,0,17,21,0.15,0.19,0.3,0.49,0.209,607111
2021,0,0,0,0,1,0,0,1,2,0.5,0.5,1,1.5,0.621,656883
2021,0,0,1,0,0,0,0,3,3,0,0,0,0,0,596049
2021,0,0,5,0,0,0,0,8,8,0,0,0,0,0,663753
2021,0,0,1,0,0,0,0,1,1,0,0,0,0,0,607374
2021,1,0,5,3,1,0,0,11,16,0.267,0.312,0.333,0.645,0.286,668721
2021,0,0,2,0,1,0,0,7,8,0.125,0.125,0.25,0.375,0.155,650668
2021,3,0,8,5,0,0,4,22,34,0.29,0.353,0.677,1.03,0.426,663743
2021,8,0,11,2,1,0,4,21,36,0.25,0.417,0.714,1.131,0.46,572204
2021,0,0,4,1,0,0,0,5,6,0.167,0.167,0.167,0.334,0.146,623485
2021,1,0,2,1,0,0,0,2,4,0.333,0.5,0.333,0.833,0.393,641712
2021,0,0,1,0,0,0,0,2,2,0,0,0,0,0,663567
2021,0,0,1,0,0,0,0,1,1,0,0,0,0,0,672640
2021,0,0,1,0,0,0,0,1,1,0,0,0,0,0,666201
2021,0,0,2,1,0,0,0,10,11,0.091,0.091,0.091,0.182,0.08,622168
2021,2,0,4,7,2,0,0,26,37,0.257,0.297,0.314,0.611,0.271,506703
2021,3,1,11,2,0,0,1,29,36,0.094,0.194,0.188,0.382,0.182,675656
2021,0,0,6,0,0,0,0,11,11,0,0,0,0,0,656457
2021,0,0,0,0,0,0,0,1,1,0,0,0,0,0,622098
2021,0,0,3,0,0,0,0,7,7,0,0,0,0,0,641745
2021,0,0,0,0,0,0,0,2,2,0,0,0,0,0,670766
2021,0,1,4,2,1,0,0,17,21,0.15,0.19,0.2,0.39,0.177,542963
2021,0,0,1,0,0,0,0,1,1,0,0,0,0,0,668665
2021,0,0,3,0,0,0,0,3,3,0,0,0,0,0,642545
2021,0,0,1,0,0,0,0,3,3,0,0,0,0,0,607074
2021,0,0,1,0,0,0,0,1,1,0,0,0,0,0,670456
2021,0,0,1,0,0,0,0,2,2,0,0,0,0,0,571927
2021,0,0,1,0,0,0,0,1,1,0,0,0,0,0,605154
2021,0,0,3,1,0,0,0,4,5,0.2,0.2,0.2,0.4,0.176,458681
2021,0,0,0,0,0,0,0,1,1,0,0,0,0,0,656629
2021,0,0,1,0,0,0,0,1,1,0,0,0,0,0,660546
2021,0,0,1,0,0,0,0,1,1,0,0,0,0,0,650828
2021,0,0,3,3,0,0,0,8,11,0.273,0.273,0.273,0.546,0.24,675649
2021,1,0,0,0,0,0,0,1,2,0,0.5,0,0.5,0.346,592791
2021,0,0,2,0,0,0,0,3,3,0,0,0,0,0,643377
2021,0,0,10,0,0,0,0,19,19,0,0,0,0,0,471911
2021,1,0,1,1,0,0,0,6,8,0.143,0.25,0.143,0.393,0.196,642136
2021,0,0,0,1,0,0,0,1,2,0.5,0.5,0.5,1,0.44,641927
2021,0,0,1,0,0,0,0,2,2,0,0,0,0,0,425844
2021,0,0,4,0,0,0,0,4,4,0,0,0,0,0,656756
2021,0,0,0,0,0,0,0,1,1,0,0,0,0,0,606162
2021,0,0,1,0,0,0,0,1,1,0,0,0,0,0,593576
2021,0,0,3,0,0,0,0,4,4,0,0,0,0,0,621121
2021,0,0,1,0,0,0,0,1,1,0,0,0,0,0,670280
2021,0,0,1,0,0,0,0,1,1,0,0,0,0,0,656212
2021,0,0,0,0,0,0,0,1,1,0,0,0,0,0,543606
2021,0,0,1,0,0,0,0,5,5,0,0,0,0,0,663460
2021,1,0,1,0,0,0,0,1,2,0,0.5,0,0.5,0.346,672282
2021,0,0,1,0,0,0,0,1,1,0,0,0,0,0,621074
2021,0,0,0,0,0,0,0,2,2,0,0,0,0,0,660813
2021,0,0,3,0,0,0,0,6,6,0,0,0,0,0,543594
2021,0,0,1,0,0,0,0,1,1,0,0,0,0,0,623437
2021,0,0,4,0,0,0,0,7,7,0,0,0,0,0,615699
2021,0,0,1,0,0,0,0,1,1,0,0,0,0,0,657228
2021,0,0,0,0,0,0,0,2,2,0,0,0,0,0,596057
2021,0,0,1,0,0,0,0,1,1,0,0,0,0,0,457915
2021,0,0,1,0,0,0,0,1,1,0,0,0,0,0,683232
2021,0,0,0,0,0,0,0,1,1,0,0,0,0,0,596082
2021,0,0,1,0,0,0,0,1,1,0,0,0,0,0,543022
2021,0,0,1,0,0,0,0,1,1,0,0,0,0,0,655889
2021,0,0,3,0,0,0,0,3,3,0,0,0,0,0,623465
2021,1,0,6,1,0,0,0,10,12,0.091,0.167,0.091,0.258,0.131,593528
