"pitcher","p_throws","stand","events","avg_launch_speed","avg_launch_angle","xba","woba","xwoba","iso","brl_pct"
670046,"L","R",33,86.468,23.64,0.29748,0.31969696969697,0.31836,0.121212121212121,0.04
670059,"R","L",48,83.8709677419355,25.3870967741935,0.289258064516129,0.263541666666667,0.307838709677419,0.0208333333333333,0.032258064516129
670059,"R","R",69,88.5511111111111,11.9111111111111,0.262688888888889,0.28695652173913,0.289244444444444,0.0434782608695652,0.0444444444444444
670090,"R","L",40,85.73,13.4666666666667,0.367633333333333,0.32875,0.398533333333333,0.15,0.0333333333333333
670090,"R","R",86,83.8396226415094,12.8490566037736,0.30177358490566,0.301744186046512,0.326433962264151,0.0697674418604651,0.0566037735849057
670102,"R","L",1,68.8,-37,0.083,0,0.075,0,0
670102,"R","R",2,77.8,9,0.337,0.625,0.303,0.5,0
670124,"R","L",142,90.4554455445545,17.1089108910891,0.334405940594059,0.391901408450704,0.408920792079208,0.232394366197183,0.0891089108910891
670124,"R","R",195,89.3469798657718,19.8389261744966,0.294527027027027,0.399230769230769,0.358993243243243,0.235897435897436,0.10738255033557
670167,"R","L",96,88.1171875,7.375,0.2914375,0.308854166666667,0.334453125,0.145833333333333,0.078125
670167,"R","R",161,85.5645833333333,-2.09375,0.263916666666667,0.245341614906832,0.2824375,0.0807453416149068,0.03125
670174,"R","L",154,90.0752136752137,9.42735042735043,0.311923076923077,0.366233766233766,0.356299145299145,0.181818181818182,0.111111111111111
670174,"R","R",161,88.1912698412698,1.20634920634921,0.319690476190476,0.367080745341615,0.356087301587302,0.161490683229814,0.0793650793650794
670280,"R","L",89,91.5734693877551,10.7551020408163,0.345102040816327,0.242696629213483,0.383632653061224,0.0786516853932584,0.0612244897959184
670280,"R","R",120,89.0575342465753,17.7260273972603,0.352986301369863,0.29125,0.389465753424658,0.133333333333333,0.0410958904109589
670288,"L","L",18,86.9,12.6666666666667,0.370133333333333,0.347222222222222,0.382266666666667,0.0555555555555556,0
670288,"L","R",30,90.6260869565217,4.04347826086957,0.298869565217391,0.31,0.301217391304348,0.133333333333333,0.0434782608695652
670329,"R","L",17,90.5285714285714,28.5714285714286,0.231785714285714,0.220588235294118,0.224571428571429,0.0588235294117647,0
670329,"R","R",18,91.275,26.625,0.3075,0.45,0.3904375,0.333333333333333,0.0625
670426,"L","L",14,94.2333333333333,13,0.382333333333333,0.385714285714286,0.539,0.428571428571429,0.444444444444444
670426,"L","R",13,94.6769230769231,25.5384615384615,0.342307692307692,0.580769230769231,0.421846153846154,0.461538461538462,0.153846153846154
