"batter","player_name","stand","p_throws","events","avg_launch_speed","avg_launch_angle","xba","woba","xwoba","iso","brl_pct"
676475,"Burleson, Alec","L","R",50,90.5648648648649,5.08108108108108,0.308945945945946,0.279,0.357837837837838,0.08,0.108108108108108
676480,"Barrero, Jose","R","L",44,86.7428571428571,28.2380952380952,0.300380952380952,0.220454545454545,0.363142857142857,0.136363636363636,0.0476190476190476
676480,"Barrero, Jose","R","R",130,86.9166666666667,14.6818181818182,0.24619696969697,0.171923076923077,0.25669696969697,0.0230769230769231,0.0151515151515152
676551,"Hicklen, Brewer","R","L",3,NA,NA,NA,0,NA,0,NA
676551,"Hicklen, Brewer","R","R",1,NA,NA,NA,0,NA,0,NA
676625,"Bannon, Rylan","R","L",8,94,8.33333333333333,0.245333333333333,0.225,0.266833333333333,0,0
676625,"Bannon, Rylan","R","R",7,78.0666666666667,-13.6666666666667,0.102,0.228571428571429,0.094,0,0
676628,"Contreras, Mark","L","L",14,95.525,9.875,0.256875,0.0892857142857143,0.328625,0.0714285714285714,0.375
676628,"Contreras, Mark","L","R",47,94.7566666666667,14.9333333333333,0.3479,0.234042553191489,0.478633333333333,0.191489361702128,0.266666666666667
676632,"Madris, Bligh","L","L",21,90.65,7.25,0.286666666666667,0.204761904761905,0.3525,0.0952380952380952,0.166666666666667
676632,"Madris, Bligh","L","R",103,87.77,11.8142857142857,0.284857142857143,0.244174757281553,0.297428571428571,0.0776699029126214,0.0285714285714286
676646,"Reks, Zach","L","L",2,85.8,39,0.011,0,0.012,0,0
676646,"Reks, Zach","L","R",32,86.3304347826087,18.2173913043478,0.334391304347826,0.2640625,0.344217391304348,0.03125,0
676694,"Meyers, Jake","R","L",54,90.469696969697,11.5151515151515,0.372484848484848,0.265740740740741,0.396212121212121,0.0555555555555556,0.0606060606060606
676694,"Meyers, Jake","R","R",107,83.6571428571429,5.23809523809524,0.287396825396825,0.270560747663551,0.31447619047619,0.0934579439252336,0.0476190476190476
676701,"Trejo, Alan","R","L",27,89.3142857142857,29.8571428571429,0.193785714285714,0.264814814814815,0.253785714285714,0.148148148148148,0.0714285714285714
676701,"Trejo, Alan","R","R",98,85.5583333333333,10.4305555555556,0.354486111111111,0.346428571428571,0.380527777777778,0.142857142857143,0.0416666666666667
676724,"Young, Jared","L","R",22,90.7083333333333,9.25,0.36875,0.331818181818182,0.40475,0.0909090909090909,0.0833333333333333
676782,"McDonald, Mickey","L","L",1,89.3,6,0.446,0,0.412,0,0
676782,"McDonald, Mickey","L","R",5,NA,NA,NA,0.28,NA,0,NA
676801,"McCormick, Chas","R","L",116,89.16,13.1625,0.3765375,0.41551724137931,0.453675,0.198275862068966,0.125
676801,"McCormick, Chas","R","R",292,85.8672413793103,11.5229885057471,0.294086206896552,0.296917808219178,0.353206896551724,0.11986301369863,0.0919540229885057
676946,"Batten, Matthew","R","L",12,87.425,10,0.27175,0.295833333333333,0.2845,0.0833333333333333,0
676946,"Batten, Matthew","R","R",10,84.64,-7,0.2492,0.07,0.2312,0,0
676950,"MacKinnon, David","R","L",29,86.1428571428571,6.61904761904762,0.229428571428571,0.141379310344828,0.240190476190476,0,0.0476190476190476
